energy_kev,energy_bin_start_kev,energy_bin_end_kev,ne_bin_0,ne_bin_1,ne_bin_2,ne_bin_3,ne_bin_4,ne_bin_5,ne_bin_6,ne_bin_7,ne_bin_8,ne_bin_9,ne_bin_10,ne_bin_11,ne_bin_12,ne_bin_13,ne_bin_14,ne_bin_15,ne_bin_16,ne_bin_17,ne_bin_18,ne_bin_19,ne_bin_20,ne_bin_21,ne_bin_22,ne_bin_23,ne_bin_24,ne_bin_25,ne_bin_26,ne_bin_27,ne_bin_28,ne_bin_29,ne_bin_30,ne_bin_31,ne_bin_32,ne_bin_33,ne_bin_34,ne_bin_35,ne_bin_36,ne_bin_37,ne_bin_38,ne_bin_39,ne_bin_40,ne_bin_41,ne_bin_42,ne_bin_43,ne_bin_44,ne_bin_45,ne_bin_46,ne_bin_47,ne_bin_48,ne_bin_49,ne_bin_50,ne_bin_51,ne_bin_52,ne_bin_53,ne_bin_54,ne_bin_55,ne_bin_56,ne_bin_57,ne_bin_58,ne_bin_59,ne_bin_60,ne_bin_61,ne_bin_62,ne_bin_63,ne_bin_64,ne_bin_65,ne_bin_66,ne_bin_67,ne_bin_68,ne_bin_69,ne_bin_70,ne_bin_71,ne_bin_72,ne_bin_73,ne_bin_74,ne_bin_75,ne_bin_76,ne_bin_77,ne_bin_78,ne_bin_79,ne_bin_80,ne_bin_81,ne_bin_82,ne_bin_83,ne_bin_84,ne_bin_85,ne_bin_86,ne_bin_87,ne_bin_88,ne_bin_89,ne_bin_90,ne_bin_91,ne_bin_92,ne_bin_93,ne_bin_94,ne_bin_95,ne_bin_96,ne_bin_97,ne_bin_98,ne_bin_99,ne_bin_100,ne_bin_101,ne_bin_102,ne_bin_103,ne_bin_104,ne_bin_105,ne_bin_106,ne_bin_107,ne_bin_108,ne_bin_109,ne_bin_110,ne_bin_111,ne_bin_112,ne_bin_113,ne_bin_114,ne_bin_115,ne_bin_116,ne_bin_117,ne_bin_118,ne_bin_119,ne_bin_120,ne_bin_121,ne_bin_122,ne_bin_123,ne_bin_124,ne_bin_125,ne_bin_126,ne_bin_127,ne_bin_128,ne_bin_129,ne_bin_130,ne_bin_131,ne_bin_132,ne_bin_133,ne_bin_134,ne_bin_135,ne_bin_136,ne_bin_137,ne_bin_138,ne_bin_139,ne_bin_140,ne_bin_141,ne_bin_142,ne_bin_143,ne_bin_144,ne_bin_145,ne_bin_146,ne_bin_147,ne_bin_148,ne_bin_149,ne_bin_150,ne_bin_151,ne_bin_152,ne_bin_153,ne_bin_154,ne_bin_155,ne_bin_156,ne_bin_157,ne_bin_158,ne_bin_159,ne_bin_160,ne_bin_161,ne_bin_162,ne_bin_163,ne_bin_164,ne_bin_165,ne_bin_166,ne_bin_167,ne_bin_168,ne_bin_169,ne_bin_170,ne_bin_171,ne_bin_172,ne_bin_173,ne_bin_174,ne_bin_175,ne_bin_176,ne_bin_177,ne_bin_178,ne_bin_179,ne_bin_180,ne_bin_181,ne_bin_182,ne_bin_183,ne_bin_184,ne_bin_185,ne_bin_186,ne_bin_187,ne_bin_188,ne_bin_189,ne_bin_190,ne_bin_191,ne_bin_192,ne_bin_193,ne_bin_194,ne_bin_195,ne_bin_196,ne_bin_197,ne_bin_198,ne_bin_199
49.65,49.4,49.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91E-05,0,0,0,0,0,2.91E-05,0,5.81E-05,2.91E-05,2.91E-05,2.91E-05,0,5.81E-05,2.91E-05,2.91E-05,0,0.000116249,2.91E-05,0.000116249,5.81E-05,0.000203435,0.000290622,0.000145311,0.000348746,0.000203435,0.000203435,0.000261559,0.000319684,0.000348746,0.000319684,0.000464995,0.00040687,0.00066843,0.000319684,0.000261559,0.000581243,0.000755616,0.000726554,0.000871865,0.00101718,0.00110436,0.00124967,0.0013078,0.00145311,0.00159842,0.00148217,0.00168561,0.00200529,0.00212154,0.00244122,0.00273184,0.00267372,0.00305153,0.00354558,0.00348746,0.00308059,0.00380714,0.00427214,0.00447557,0.0043012,0.00464995,0.00488244,0.00511494,0.00575431,0.00688773,0.00589962,0.00697492,0.00633555,0.00741085,0.00796303,0.00720742,0.00807928,0.0088349,0.00880584,0.0100846,0.00900927,0.00941614,0.00924177,0.0107239,0.0103461,0.0102299,0.0100846,0.0123224,0.0106658,0.0111599,0.0130489,0.0127583,0.0136592,0.0132233,0.0134558,0.0133395,0.0132814,0.0141823,0.0143276,0.0133105,0.0134267,0.0153448,0.0142405,0.014008,0.0136592,0.0150251,0.014008,0.0150833,0.0138336,0.0146183,0.0136302,0.0152576,0.0153448,0.0140951,0.0138917,0.0148217,0.0151995,0.0152867,0.0138336,0.013572,0.014938,0.014473,0.014008,0.0130489,0.0131942,0.0139498,0.0140661,0.011683,0.0118283,0.0118864,0.0114214,0.0134848,0.0124677,0.0114796,0.0114505,0.0109564,0.0108402,0.0108983,0.0102008,0.00898021,0.0101718,0.00915458,0.00898021,0.00903833,0.00810834,0.00874771,0.00845709
50.15,49.9,50.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97E-05,0,2.97E-05,0,2.97E-05,0,0,8.90E-05,5.93E-05,8.90E-05,2.97E-05,2.97E-05,8.90E-05,5.93E-05,0,0,5.93E-05,8.90E-05,0.000266864,0.000148258,8.90E-05,0.000237213,0.000148258,0.000266864,0.000385471,0.000385471,0.000593032,0.000444774,0.000474426,0.000593032,0.000919199,0.000889548,0.000800593,0.000711638,0.00100815,0.000504077,0.00106746,0.00124537,0.000978503,0.00142328,0.00133432,0.00169014,0.00160119,0.00171979,0.00192735,0.00207561,0.00231282,0.0028169,0.00257969,0.00329133,0.00299481,0.00426983,0.00355819,0.00409192,0.00435878,0.00444774,0.00486286,0.00501112,0.00554485,0.00569311,0.00575241,0.00640474,0.00681987,0.00593032,0.0075315,0.00717569,0.00687917,0.00765011,0.00800593,0.00880652,0.00898443,0.00987398,0.00969607,0.0100815,0.00972572,0.0111193,0.011742,0.0118606,0.0101408,0.0109118,0.0126612,0.0126316,0.0127502,0.0131357,0.0122758,0.0133432,0.0131357,0.0131357,0.0130467,0.0139066,0.0142624,0.0132543,0.0146775,0.0155967,0.0147368,0.0157746,0.0153002,0.0140252,0.0139066,0.0146775,0.0146182,0.0161305,0.0144107,0.0156264,0.0148554,0.0135211,0.0150334,0.0128391,0.0146775,0.0148851,0.0133729,0.0129577,0.0130467,0.0143217,0.0126019,0.0138769,0.0125426,0.0127502,0.0131653,0.0126612,0.0131653,0.0118903,0.011742,0.011149,0.0116827,0.0127798,0.0117124,0.0111193,0.0101112,0.0106746,0.0102001,0.0100815,0.00972572,0.00886583,0.00880652,0.00942921,0.00794663,0.0092513
50.65,50.4,50.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93E-05,0,0,0,0,8.79E-05,0,5.86E-05,0,2.93E-05,2.93E-05,5.86E-05,5.86E-05,2.93E-05,0.000117196,8.79E-05,8.79E-05,0.000117196,0.000205092,0.000117196,0.000117196,0.000205092,0.000205092,0.000146494,0.000351587,0.000380885,0.00052738,0.000351587,0.000439483,0.00052738,0.000673874,0.000644575,0.00052738,0.000498081,0.000703173,0.00102546,0.00117196,0.00128915,0.00123055,0.00128915,0.00114266,0.00187513,0.00219742,0.00225601,0.00213882,0.0024904,0.0026076,0.00225601,0.00295919,0.00372096,0.00331077,0.00372096,0.00386745,0.00424834,0.00366236,0.00442413,0.00483431,0.00474642,0.00445343,0.0052738,0.00559609,0.00644575,0.00585978,0.00723682,0.00685594,0.00709033,0.00755911,0.0078521,0.00796929,0.00893616,0.00864317,0.0101081,0.00902405,0.0109871,0.00961003,0.0106648,0.011075,0.00999092,0.0122176,0.010782,0.0111629,0.0123055,0.0123641,0.0128329,0.0122762,0.0130966,0.0125692,0.0126864,0.0129501,0.0129208,0.0134482,0.0137412,0.0147959,0.0136533,0.0142686,0.0143272,0.013624,0.0138877,0.0144443,0.0150596,0.014415,0.0152354,0.0141807,0.0152061,0.0147666,0.015001,0.0158214,0.0146494,0.0146787,0.0147373,0.0146201,0.0140342,0.01421,0.0138584,0.0138877,0.0137705,0.0136826,0.0122176,0.0126571,0.0130087,0.012452,0.0127157,0.0136826,0.0116317,0.0115145,0.0120711,0.0116024,0.0111043,0.0111043,0.010196,0.0106355,0.011075,0.0100495,0.00963933,0.00931704,0.00937564,0.00796929,0.00870177
51.15,50.9,51.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96E-05,0,2.96E-05,2.96E-05,0,2.96E-05,2.96E-05,0,5.92E-05,0,0,0,5.92E-05,0,2.96E-05,5.92E-05,8.89E-05,8.89E-05,8.89E-05,0.000207328,2.96E-05,0.000177709,0.000148091,8.89E-05,8.89E-05,0.000266564,0.000177709,0.000473892,0.000385037,0.0003258,0.000592364,0.000562746,0.000651601,0.000710837,0.00050351,0.000858928,0.000947783,0.00106626,0.00118473,0.000888547,0.00145129,0.00151053,0.00183633,0.001629,0.00168824,0.0022806,0.00272488,0.00231022,0.00284335,0.0026064,0.00308029,0.00352457,0.00302106,0.00334686,0.00426502,0.00420579,0.00441311,0.0047093,0.00491662,0.00512395,0.0047093,0.00556823,0.00589403,0.00553861,0.0073157,0.00672334,0.00672334,0.0076415,0.00781921,0.00903356,0.00770074,0.00930012,0.00950745,0.00941859,0.00873738,0.010396,0.0095963,0.00950745,0.0114326,0.0109884,0.0119658,0.0110476,0.0120842,0.0113734,0.0113142,0.0128247,0.012647,0.0134763,0.0140687,0.014039,0.0137132,0.0136836,0.0134467,0.0130616,0.0138613,0.0157569,0.0144833,0.0151349,0.0151941,0.0146906,0.0140094,0.014276,0.0141279,0.014661,0.0152534,0.0143056,0.0149276,0.014276,0.0150461,0.0145722,0.0139502,0.0133578,0.0145425,0.0148091,0.0134467,0.0141575,0.01241,0.0136836,0.013269,0.0139206,0.01241,0.0137132,0.0146018,0.0128247,0.0117584,0.0125877,0.0114326,0.0111365,0.0120842,0.0113438,0.0110476,0.00998134,0.0110772,0.00989249,0.0106626,0.00888547,0.00965554,0.00977401,0.00826348
51.65,51.4,51.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E-05,0,0,0,0,0,0,0,0,3.00E-05,0,3.00E-05,0,3.00E-05,3.00E-05,0,0,6.00E-05,0,3.00E-05,3.00E-05,9.00E-05,9.00E-05,6.00E-05,3.00E-05,3.00E-05,9.00E-05,6.00E-05,0.000179969,9.00E-05,0.000209964,0.000149975,0.000179969,0.000269954,0.000179969,0.000179969,9.00E-05,0.000209964,0.000269954,0.000629893,0.000359939,0.000479918,0.000599898,0.000749873,0.000719878,0.000719878,0.000959837,0.00128978,0.000569903,0.00128978,0.00125979,0.00128978,0.00179969,0.00161972,0.00188968,0.0017397,0.00206965,0.00248958,0.00269954,0.00272954,0.00269954,0.00272954,0.00386934,0.00341942,0.00416929,0.00404931,0.00440925,0.00434926,0.00518912,0.00491916,0.00506914,0.00500915,0.00551906,0.005909,0.00668886,0.005909,0.00710879,0.0076187,0.00731876,0.00740874,0.00842857,0.00836858,0.00788866,0.00833858,0.0107082,0.0099883,0.0101683,0.0109181,0.0120879,0.011698,0.0109481,0.0109181,0.0113681,0.0123579,0.0126878,0.0127478,0.0134677,0.0138276,0.0138876,0.0132877,0.0132577,0.0131078,0.0137677,0.0137977,0.0137377,0.0151174,0.0149375,0.0148475,0.0156273,0.0151774,0.0136477,0.0150274,0.0150274,0.0151174,0.0143376,0.0151474,0.0151174,0.0137377,0.0145175,0.0138876,0.0154774,0.0138276,0.0135877,0.0143076,0.0130478,0.0137977,0.0143676,0.0130778,0.0144275,0.0131378,0.0131978,0.0127178,0.0128078,0.0121479,0.0121179,0.0124179,0.0125379,0.0121779,0.011518,0.0110381,0.0110681,0.0102283,0.0104682,0.0101083,0.0105882,0.00995831,0.00926842,0.0104982,0.00899847
52.15,51.9,52.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E-05,0,0,0,0,0,0,0,0,0,0,3.00E-05,0,3.00E-05,0,3.00E-05,0,0,0,5.99E-05,0.000119868,0,3.00E-05,5.99E-05,3.00E-05,0.000179802,0.000119868,8.99E-05,0.000119868,0.000179802,0.00050944,0.000269703,0.000209769,0.000179802,0.000389571,0.000449506,0.000479473,0.000479473,0.000599341,0.000629308,0.000659275,0.000479473,0.000749176,0.000689242,0.000899011,0.000928978,0.00122865,0.00104885,0.00128858,0.00143842,0.00155829,0.00164819,0.00164819,0.00143842,0.00209769,0.00218759,0.00239736,0.00269703,0.00293677,0.00326641,0.00317651,0.00365598,0.00356608,0.00386575,0.00491459,0.00440515,0.00485466,0.00560384,0.00560384,0.00512436,0.00575367,0.00641295,0.00662272,0.00659275,0.00788133,0.00833084,0.00734192,0.0084507,0.00806113,0.00908001,0.00890021,0.00985915,0.0107881,0.00994906,0.0102188,0.0110578,0.0103087,0.0109979,0.0113275,0.0114774,0.0127959,0.0121666,0.012766,0.0124363,0.0131855,0.0116871,0.0133953,0.013665,0.0129458,0.013665,0.0151933,0.0149835,0.0165718,0.014534,0.0141744,0.0146539,0.0152233,0.0150135,0.0146239,0.014534,0.0148936,0.0151034,0.012766,0.0142943,0.013665,0.013605,0.0157327,0.0135751,0.0150435,0.0151034,0.0137249,0.0139646,0.0137848,0.0143542,0.0133653,0.0142044,0.0139946,0.0134852,0.0124663,0.0120467,0.0133953,0.0129757,0.0124663,0.0128559,0.0124663,0.0120467,0.010878,0.0115673,0.0115073,0.0106383,0.0113875,0.0103087,0.00940965,0.00937968,0.0105184,0.010039
52.65,52.4,52.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04E-05,0,3.04E-05,0,3.04E-05,0,3.04E-05,3.04E-05,0,0,3.04E-05,3.04E-05,3.04E-05,9.11E-05,6.07E-05,9.11E-05,0.000121499,9.11E-05,9.11E-05,0.000151874,0.000121499,0.000212624,0.000334123,0.000121499,0.000151874,0.000182249,0.000425248,0.000455622,0.000364498,0.000394873,0.000668246,0.000728996,0.000698621,0.000485997,0.000637871,0.000850495,0.000789745,0.00130612,0.00109349,0.00154912,0.00118462,0.00148837,0.00160987,0.00170099,0.00212624,0.00224774,0.00239961,0.00239961,0.00236924,0.00191361,0.00297673,0.00303748,0.00340198,0.00337161,0.0045866,0.00476885,0.00485997,0.00510297,0.00492072,0.00598384,0.00525484,0.00543709,0.00580159,0.00580159,0.00692546,0.00759371,0.00722921,0.0084442,0.00738108,0.00792783,0.00944657,0.00920357,0.00935545,0.0100237,0.00993257,0.00978069,0.00987182,0.0115121,0.0111172,0.0114209,0.0120284,0.0116336,0.0130004,0.0125752,0.0122107,0.0133649,0.0128486,0.0149748,0.013456,0.0139724,0.0153697,0.0138205,0.0135775,0.0139117,0.0142762,0.0145495,0.0155215,0.0150659,0.0153697,0.0149444,0.0153089,0.0150963,0.0148533,0.014914,0.0147014,0.013942,0.0152785,0.0150052,0.0143673,0.0144888,0.0140939,0.0151874,0.0148533,0.0160683,0.0127878,0.0143977,0.0126967,0.0135775,0.0134257,0.0122714,0.0127878,0.0131523,0.0129701,0.0122411,0.0131523,0.0111172,0.0109957,0.0114513,0.0110261,0.0114513,0.0104793,0.00999332,0.0115121,0.0103882,0.0104186,0.00944657,0.00920357
53.15,52.9,53.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09E-05,0,6.19E-05,0,0,9.28E-05,3.09E-05,0,3.09E-05,3.09E-05,0.000154708,9.28E-05,0.000123766,9.28E-05,0.000154708,0.000216591,9.28E-05,0.000278474,0.000247532,0.000340357,0.000433182,0.000680714,0.000587889,0.000340357,0.000216591,0.000526006,0.000495065,0.000556948,0.000773539,0.00080448,0.000618831,0.000959188,0.00108295,0.0011139,0.000866363,0.00157802,0.00136143,0.0016399,0.00194932,0.00213497,0.00198026,0.00250627,0.00235156,0.00303227,0.00340357,0.00315604,0.00340357,0.00340357,0.00334169,0.00399146,0.00377487,0.00430088,0.00473406,0.00519818,0.00618831,0.00535289,0.00634302,0.00584795,0.00628113,0.00625019,0.00795198,0.00807574,0.0075188,0.00776633,0.00866363,0.0076735,0.00900399,0.00906587,0.00959188,0.0101488,0.0112318,0.011108,0.00993224,0.0112937,0.0114793,0.0116031,0.0116959,0.0113555,0.0125004,0.0123766,0.013738,0.0129336,0.0139546,0.013738,0.0139546,0.0138309,0.0139237,0.0144806,0.0149138,0.0140784,0.0138928,0.0150685,0.0156874,0.013738,0.0152542,0.0139237,0.0152232,0.0158421,0.0143878,0.0158111,0.015378,0.0149138,0.0144497,0.0154398,0.015347,0.0149138,0.0140165,0.0143569,0.0131192,0.0141093,0.0134596,0.0140784,0.0137999,0.0135215,0.0128098,0.0128717,0.0123766,0.0130573,0.0125004,0.0116031,0.0110771,0.0131811,0.0108295,0.011108,0.0104273,0.0108295,0.0103654,0.0115412,0.0108605,0.0100251,0.00959188,0.00999412
53.65,53.4,53.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-05,0,0,0,0,0,0,0,0,0,0,3.08E-05,0,6.16E-05,0,0,0,9.24E-05,6.16E-05,9.24E-05,0.000123164,6.16E-05,6.16E-05,0.000153955,0.000215537,9.24E-05,6.16E-05,0.000184746,0.000123164,0.000492656,0.000338701,0.000400283,0.00030791,0.000523447,0.000554238,0.000554238,0.000523447,0.000554238,0.000646611,0.000738985,0.000862149,0.00061582,0.000923731,0.00110848,0.00120085,0.00113927,0.00150876,0.00175509,0.00157034,0.00184746,0.00181667,0.00270961,0.00209379,0.00354097,0.00243249,0.00317148,0.00384888,0.00323306,0.0037873,0.00394125,0.00387967,0.00437233,0.00504973,0.00424916,0.00486498,0.00578871,0.00517289,0.00585029,0.00637374,0.00674323,0.00726668,0.00760538,0.00735905,0.00809804,0.00769776,0.00865228,0.00834437,0.00932968,0.00932968,0.0106845,0.0104074,0.011639,0.0102226,0.0106537,0.0109924,0.0111771,0.0113619,0.012378,0.0129014,0.0126859,0.0133633,0.0134249,0.0128091,0.013548,0.0138868,0.0136712,0.0141639,0.013117,0.0151184,0.0151184,0.0140715,0.0134249,0.0153339,0.0134865,0.0146257,0.0151184,0.015611,0.0157034,0.0143486,0.0138868,0.0153955,0.0145642,0.0145026,0.0138868,0.0141947,0.0145334,0.0158574,0.0148105,0.0135173,0.013856,0.0142255,0.0142562,0.013548,0.0140407,0.0146873,0.0130862,0.0133325,0.0131478,0.0127167,0.0121317,0.0127783,0.0128399,0.0108384,0.0115466,0.0102842,0.011639,0.0104997,0.0117006,0.0104074,0.0112695,0.010161,0.0105921
54.15,53.9,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.09E-05,0,3.09E-05,0,0,0,3.09E-05,0,3.09E-05,0,9.26E-05,0,6.17E-05,0,9.26E-05,3.09E-05,6.17E-05,9.26E-05,0.000277846,6.17E-05,0.000154359,0.000216103,0.000246975,0.000246975,0.000277846,9.26E-05,0.000432205,0.000308718,0.000432205,0.000493949,0.000246975,0.000524821,0.000555693,0.000493949,0.000493949,0.000740924,0.000987898,0.00108051,0.000926155,0.00108051,0.00126574,0.00108051,0.00157446,0.00148185,0.00175969,0.00185231,0.00179057,0.0021919,0.00256236,0.0021919,0.0026241,0.00333416,0.00284021,0.00293282,0.00342677,0.00404421,0.00450729,0.00407508,0.00453816,0.00444554,0.00463077,0.00456903,0.00555693,0.00617436,0.00673006,0.00626698,0.00737837,0.00660657,0.0070079,0.00762534,0.00818103,0.00981724,0.00805755,0.0082119,0.00935416,0.0091998,0.0100642,0.0102186,0.0100642,0.0101877,0.0112065,0.0114226,0.0110521,0.0114534,0.0126266,0.0128735,0.0118548,0.0130279,0.0140158,0.0128118,0.0138923,0.0137997,0.0133366,0.0136453,0.014695,0.0151272,0.014695,0.0159607,0.0150963,0.0157446,0.0152816,0.0145715,0.0148802,0.0158064,0.0156211,0.0154359,0.0133984,0.0147259,0.0151581,0.0148493,0.0154977,0.0150654,0.013738,0.0141702,0.0148802,0.0152198,0.0143554,0.0142319,0.0141393,0.0137688,0.0146641,0.0137688,0.0137071,0.0137688,0.0130588,0.0113917,0.0127809,0.0121944,0.0114226,0.011793,0.01133,0.0113608,0.0118857,0.0105273,0.0102803,0.0111447,0.00987898,0.0105582
54.65,54.4,54.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12E-05,0,0,0,0,6.25E-05,0,3.12E-05,3.12E-05,0,0,3.12E-05,6.25E-05,3.12E-05,9.37E-05,0.000156177,6.25E-05,0.000187412,0.000124941,0.000218648,0.000124941,0.000156177,0.000124941,0.000312354,9.37E-05,0.000249883,0.000343589,0.000531001,0.000499766,0.000374824,0.000437295,0.00046853,0.000499766,0.000531001,0.00046853,0.000593472,0.000968296,0.000968296,0.000999531,0.00118694,0.00153053,0.00140559,0.00171794,0.00153053,0.002124,0.00181165,0.00178042,0.00234265,0.00284242,0.00253006,0.00265501,0.00324848,0.00331095,0.00324848,0.00359207,0.00384195,0.0045916,0.00365454,0.00418554,0.00518507,0.00540372,0.00627831,0.00531001,0.00643448,0.00643448,0.00637201,0.00727784,0.00730907,0.00837108,0.0067156,0.0076839,0.0082149,0.00780884,0.00843355,0.00996408,0.00952678,0.00977667,0.0107137,0.0107137,0.0111823,0.0114634,0.0115883,0.0118694,0.0123067,0.0124317,0.0133375,0.012213,0.0138373,0.0119007,0.0145244,0.0123692,0.0136811,0.0142433,0.0142121,0.0130876,0.0144932,0.0157739,0.0143058,0.014993,0.0153678,0.0140559,0.0147119,0.0162112,0.0153678,0.0154615,0.0150867,0.0154303,0.0150867,0.0142121,0.0151179,0.0150242,0.0157426,0.0149617,0.0146181,0.0133063,0.0159925,0.0140247,0.0148056,0.0140247,0.0137748,0.014462,0.0127128,0.0137436,0.012744,0.0131501,0.0120256,0.0133375,0.0115883,0.0128377,0.0124317,0.0115571,0.0106513,0.012213,0.01062,0.0114946,0.011151,0.0101515
55.15,54.9,55.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17E-05,0,3.17E-05,0,0,0,0,0,0,0,0,6.35E-05,0,3.17E-05,0,0,0,6.35E-05,3.17E-05,3.17E-05,3.17E-05,9.52E-05,6.35E-05,3.17E-05,3.17E-05,6.35E-05,6.35E-05,9.52E-05,9.52E-05,0.000126988,0.000222229,0.000190482,0.000190482,0.000285723,0.000190482,0.000222229,0.00031747,0.000349217,0.000158735,0.000444459,0.000380964,0.000666688,0.000444459,0.000603194,0.000444459,0.000603194,0.0005397,0.000825423,0.000825423,0.00126988,0.00133338,0.00136512,0.00114289,0.00133338,0.00133338,0.00187308,0.00177783,0.00165085,0.0026985,0.00241278,0.00304772,0.00301597,0.00276199,0.00314296,0.00419061,0.00355567,0.00380964,0.00409537,0.00422236,0.00374615,0.00450808,0.00517477,0.00555573,0.00577796,0.00615893,0.00638115,0.0064764,0.00717483,0.00711134,0.00828598,0.00780977,0.00850821,0.00844471,0.00819074,0.00847646,0.00974634,0.00961935,0.00971459,0.0103495,0.00961935,0.0117782,0.0110797,0.0122861,0.0128893,0.0125401,0.0121591,0.0128893,0.0125083,0.0129528,0.0122226,0.0126671,0.0137782,0.0141909,0.0140957,0.0138735,0.0137147,0.0154926,0.0151116,0.0144767,0.0141592,0.0138417,0.0156513,0.0160005,0.0151116,0.0145719,0.0144132,0.0147624,0.01581,0.0150163,0.0149211,0.015683,0.0147941,0.0156513,0.0147306,0.0136195,0.0151116,0.0137465,0.0144449,0.0140004,0.0140957,0.0143179,0.0144132,0.0146354,0.0133338,0.0123496,0.0132385,0.0125718,0.0129845,0.0128893,0.0124766,0.011175,0.0113337,0.0117782,0.0118416,0.0117147,0.0107622,0.0104765,0.0111115
55.65,55.4,55.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17E-05,0,0,0,3.17E-05,0,0,3.17E-05,6.34E-05,3.17E-05,3.17E-05,0,0,9.51E-05,6.34E-05,6.34E-05,6.34E-05,0,9.51E-05,0.000126839,6.34E-05,9.51E-05,0.000126839,0.000221969,0.000126839,0.000158549,0.000190259,0.000253678,0.000158549,0.000380518,0.000158549,0.000602486,0.000190259,0.000570776,0.000348808,0.000824455,0.000665906,0.00101471,0.00107813,0.000729325,0.00107813,0.00104642,0.00117326,0.000983004,0.0013001,0.0019343,0.00190259,0.00164891,0.00212456,0.00199772,0.0019343,0.00269533,0.00326611,0.00310756,0.00301243,0.00313927,0.0029173,0.00358321,0.00488331,0.00459792,0.00459792,0.00532725,0.00513699,0.00535895,0.00561263,0.00602486,0.00627854,0.00523212,0.00719812,0.0067859,0.00751522,0.00669077,0.00818113,0.00792745,0.0074518,0.00833968,0.00900558,0.00992516,0.00979833,0.0109399,0.00998858,0.0122083,0.0104008,0.011257,0.0115107,0.0119863,0.0136669,0.0121131,0.012779,0.0127156,0.0137303,0.0128108,0.0145231,0.0136352,0.0150622,0.0126839,0.0139523,0.0141743,0.015411,0.0155378,0.0148085,0.0153792,0.0143328,0.0155378,0.014206,0.0165208,0.0133181,0.0137303,0.0139206,0.0151573,0.0157281,0.0143962,0.0164891,0.0157598,0.0153158,0.0138889,0.0140474,0.0132864,0.0156646,0.0146816,0.0149987,0.0140791,0.0139206,0.013445,0.013762,0.013001,0.0135401,0.012779,0.0148719,0.0138255,0.0122717,0.0125254,0.0120497,0.0125254,0.0111301,0.0116692,0.011257,0.0102106,0.0114789
